chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text48_semantic_0029,text48,text48.md,29,semantic,12,11,Applications to renew DACA are now governed by the DACA Rule.
text48_semantic_0030,text48,text48.md,30,semantic,8,7,Advance parole remains available for DACA holders.
text48_semantic_0031,text48,text48.md,31,semantic,43,29,"In addition, the DACA Rule clarifies that expunged convictions, juvenile delinquency adjudications, and convictions under state laws for immigration-related offenses are not considered disqualifying convictions when applying for DACA."
text48_semantic_0032,text48,text48.md,32,semantic,59,47,"The DACA Rule's fee structure involves a fee for Form I-765 to request work authorization and a separate fee for Form I-821D to request DACA which includes biometrics (the current total fee to request DACA is now $555

if filed online and $605 if filed by mail)."
text48_semantic_0033,text48,text48.md,33,semantic,37,30,"Though the Rule was set to take effect on October 31, 2022, the Federal Government had indicated that it understands the Texas district court's injunction to extend to the Rule."
text48_semantic_0034,text48,text48.md,34,semantic,44,37,"Accordingly, USCIS will continue processing and approving DACA renewal applications, but will not grant any initial applications for DACA, including firsttime DACA applicants and renewal applicants whose previous grants of DACA expired more than a year ago."
text48_semantic_0035,text48,text48.md,35,semantic,82,66,"On September 13, 2023, the Texas district court ruled that the DACA Rule is unlawful and the decision was appealed to the Fifth Circuit which heard the case on October 10, 2024.

On January 17, 2025, the Fifth Circuit Court of Appeals issued a decision modifying the injunction but keeping the stay pending appeal which would mean that renewals can continue for existing DACA recipients ."
text48_semantic_0036,text48,text48.md,36,semantic,55,47,"The 5th Circuit limited its decision to Texas and sent the case back to the district court with an instruction to sever the forbearance from deportation provision from the work authorization, meaning that no more work permits would be granted (only protection from deportation) for Texas residents."
text48_semantic_0037,text48,text48.md,37,semantic,41,36,"The mandate issued on March 11 is presumed to make these changes go into effect meaning that first-time requests should have begun to be processed and be approved or denied in all 50 states, including Texas."
text48_semantic_0038,text48,text48.md,38,semantic,34,28,"However, USCIS has not fully processed, approved, or denied any first-time requests and we are waiting to see how the district court judge implements the Fifth Circuit mandate."
text48_semantic_0039,text48,text48.md,39,semantic,21,20,It is important to note that current DACA recipients in Texas continue to have access to their current work permits.
text48_semantic_0040,text48,text48.md,40,semantic,97,76,"The most recent court action in Batalla Vidal took place on August 3, 2022. With Congress having failed to act and a proposed new DACA regulation still unfinalized, the Batalla Vidal plaintiffs (a nationwide class of all those who hold DACA or are DACA eligible) asked the New York court for relief for the approximately 100,000 individuals whose applications for first-time DACA, or renewal where their previous DACA expired more than one year ago, are stalled."
text48_semantic_0041,text48,text48.md,41,semantic,111,96,"Those individuals applied for DACA after the court ordered the government to re-open DACA for firsttime applicants in December 2020, but whose applications were pending when a Texas federal court ordered the government to stop granting initial DACA applications in July 2021. We explained to the New York court that there is a space between the New York order and the Texas order that would allow the New York court to provide meaningful relief to the 100,000 first-time DACA applicants and lapsed renewal applicants who applied during that period and whose applications are still in limbo."
text48_semantic_0042,text48,text48.md,42,semantic,27,18,"Unfortunately, on August 3, 2022, the New York court issued its decision, denying plaintiffs' motion in its entirety."
text48_semantic_0043,text48,text48.md,43,semantic,28,25,The New York court did not extend any relief to people with pending first-time DACA applications or whose DACA has lapsed for over a year.
text48_semantic_0044,text48,text48.md,44,semantic,18,13,"The August 3, 2022 decision of the New York court is available here."
text48_semantic_0045,text48,text48.md,45,semantic,9,8,More information for class members is available here.
text48_semantic_0046,text48,text48.md,46,semantic,28,22,"For current DACA recipients, USCIS encourages renewals to be filed between 120 and 150 days prior to the expiration of your DACA."
text48_semantic_0047,text48,text48.md,47,semantic,26,21,"However, USCIS will accept your application before 150 days but may not process it until 150 days before your DACA expires."
text48_semantic_0048,text48,text48.md,48,semantic,29,25,"If your DACA expires within a year, we encourage you to consider renewing early in case there are changes to the availability of DACA renewals."
text48_semantic_0049,text48,text48.md,49,semantic,69,62,"If you are interested in filing a first-time request for DACA, we recommend that you exercise extra caution and consult with an immigration attorney or DOJ-accredited representative before filing your request to assess your personal risks before you move forward with an initial DACA request as described in the Home Is Here's Frequently Asked Questions: Guidance for DACA recipients and legal practitioners."
text48_semantic_0050,text48,text48.md,50,semantic,62,56,"If you are interested in using advance parole, we recommend proceeding with an application for advance parole with extreme extra caution weighing your personal risks and the benefits of using advance parole with an immigration attorney or DOJ-accredited representative as described in the Home Is Here's Frequently Asked Questions: Guidance for DACA recipients and legal practitioners."
text48_semantic_0051,text48,text48.md,51,semantic,18,17,The current DACA program is subject to change based on court orders or federal government policy changes.
text48_semantic_0052,text48,text48.md,52,semantic,113,90,"In the U.S. government's brief submitted to the district court on September 29, 2025, the government laid out how they would implement the DACA program if they were to follow the 5th Circuit's mandate but noted that 'these proposals do not limit DHS from undertaking any future lawful changes to DACA.' For example, the U.S. Department of Homeland Security (DHS) could issue a new rule like the 2022 DACA rule making changes to the DACA program or USCIS could issue guidance on how to implement what the court orders next."
text48_semantic_0053,text48,text48.md,53,semantic,24,21,Please check this website and the Home Is Here's Frequently Asked Questions: Guidance for DACA recipients and legal practitioners for updates.
text48_semantic_0054,text48,text48.md,54,semantic,18,17,The back and forth in the courts make it clear that we need Congress to act now.
text48_semantic_0055,text48,text48.md,55,semantic,25,23,Immigrants across the country are fighting to create a pathway to citizenship for all that is inclusive of DACA beneficiaries and their families.
text48_semantic_0056,text48,text48.md,56,semantic,15,10,Sign up for updates on our class action website: dacaclassaction.org.
text48_semantic_0057,text48,text48.md,57,semantic,25,20,Learn more about the Home Is Here Campaign to protect DACA recipients and their families by visiting the website: homeishere.us.
text48_semantic_0058,text48,text48.md,58,semantic,46,23,"Email Address

CONTACT US

DONATE

IMMIGRANT JUSTICE FUND

©NILC

Disclaimer

Privacy Policy

Site made with

by  Creatives with a Conscience

SEE OPEN POSITIONS"
text49_semantic_0000,text49,text49.md,0,semantic,44,25,"1. Defense Goals
2. U.S. Citizen
3. Lawful Permanent Resident
4. Undocumented People
5. Inadmissible and Deportable

This section defines some basic terms and concepts."
text49_semantic_0001,text49,text49.md,1,semantic,47,39,"In these materials, a United States citizen is referred to as a USC, a lawful permanent resident ('green card' holder) is an LPR, and a person with no current lawful immigration status is referred to as an undocumented person."
text49_semantic_0002,text49,text49.md,2,semantic,34,28,"Each immigrant defendant needs an individual case analysis, based on the person's current or hoped-for immigration status, all prior convictions, and a basic account of their immigration history."
text49_semantic_0003,text49,text49.md,3,semantic,13,9,"To gather this information, use an Immigrant Defendant Questionnaire."
text49_semantic_0004,text49,text49.md,4,semantic,34,28,"Once you have the information, the best way for a defender to identify the defense goal is to get advice from an expert in immigration and crimes ('crim/imm')."
text49_semantic_0005,text49,text49.md,5,semantic,19,17,This may be an in-house expert in your office or an outside expert who agrees to advise.
text49_semantic_0006,text49,text49.md,6,semantic,60,51,"They can tell you if the client needs to prioritize avoiding a deportable conviction, an inadmissible conviction, or some other disposition that would destroy eligibility to apply for some immigration 'relief.' Immigration relief refers to a defense against removal or application for lawful status for which the client may be eligible."
text49_semantic_0007,text49,text49.md,7,semantic,19,17,"If you are not the expert, you still want to understand the basics of what is happening."
text49_semantic_0008,text49,text49.md,8,semantic,20,18,"You will be the one to explain this to your client, and perhaps to the prosecutor or judge."
text49_semantic_0009,text49,text49.md,9,semantic,54,40,"You might want to review a

short guide like ILRC, How to Analyze a Crim/Imm Case: Four Questions to Identify Case Goals (March 2023). 1 It explains basic concepts and the reasoning and can help you explain them to others."
text49_semantic_0010,text49,text49.md,10,semantic,57,53,"Along with trying to protect immigration status or potential status - the crim/imm analysis -- defense counsel provide other critical protections to their immigrant clients.

- Avoid a conviction that subjects the client to ' mandatory detention ,' which is ICE detention with no right to a bond hearing or release on bond."
text49_semantic_0011,text49,text49.md,11,semantic,6,4,"See Part K, below."
text49_semantic_0012,text49,text49.md,12,semantic,52,44,"If not subject to mandatory detention, then if they are detained by ICE they at least will have a bond hearing.
- Be aware of beneficial California law that restricts jailors, prosecutors, probation officers, and others from transferring someone directly from jail to ICE."
text49_semantic_0013,text49,text49.md,13,semantic,11,9,Note the exceptions based on a person's criminal history.
text49_semantic_0014,text49,text49.md,14,semantic,37,33,"See discussion of SB 54 and other laws at Part L, below.
- Help clients understand their Fourth and Fifth Amendment rights when it comes to speaking with ICE and other law enforcement."
text49_semantic_0015,text49,text49.md,15,semantic,14,13,This includes the right to remain silent and to not open a door.
text49_semantic_0016,text49,text49.md,16,semantic,27,18,See more information and free resources for public defenders and immigration advocates in over 50 languages at https://www.ilrc.org/redcards.
text49_semantic_0017,text49,text49.md,17,semantic,59,45,"For citations and more information, see citizenship sections of the Immigration Relief Toolkit (2024) and other resources. 2

Federal immigration law provides that a person who is a USC cannot be 'removed' (legally deported or denied admission to the U.S.) or placed in removal proceedings."
text49_semantic_0018,text49,text49.md,18,semantic,26,20,"Generally, USC status is permanent unless the person relinquishes their citizenship or is found to have wrongfully obtained U.S. citizenship."
text49_semantic_0019,text49,text49.md,19,semantic,35,24,"Anyone who is born in the U.S., Puerto Rico, Guam, or U.S. Virgin Islands, and many people born in Northern Mariana Islands, are USCs."
text49_semantic_0020,text49,text49.md,20,semantic,27,20,"People born in American Samoa and Swains Islands are U.S. nationals; they are not USCs, but they cannot be deported."
text49_semantic_0021,text49,text49.md,21,semantic,10,9,There are exceptions for some children of foreign officials.
text49_semantic_0022,text49,text49.md,22,semantic,120,89,"Important to our work, people who were born outside the U.S. might have become U.S. citizens automatically, without filing an application, if either: (a) at their birth, one or both parents was a USC, or (b) two events happened in either order and before their 18 th birthday: they became or were going to become an LPR, and one or both of their parents was a USC. (For this purpose, 'parents' includes biological and adoptive parents but not stepparents.) Many people born abroad are USCs and don't know it."
text49_semantic_0023,text49,text49.md,23,semantic,15,14,They even may have been deported and gone to federal prison for illegal entry.
text49_semantic_0024,text49,text49.md,24,semantic,17,13,"Good immigration questionnaires, including the above, contain basic questions to flag the possibility."
text49_semantic_0025,text49,text49.md,25,semantic,38,34,"Then someone must determine whether the person actually is a USC, because the rules vary based on date of birth. 3 The good news is that immigration nonprofits often can take on these cases."
text49_semantic_0026,text49,text49.md,26,semantic,118,63,"An LPR, or 'green card'-holder, has the right to live and work permanently in the U.S. as long as they do not become 'removable.' In most cases, an LPR is removable only if they become 'deportable' under

1 See this and other crim/imm aides at www.ilrc.org/crimes-summaries.

2 See sections 3 and 4 in the Relief Toolkit at www.ilrc.org/crimes-summaries and see resources at https://www.ilrc.org/citizenship-and-naturalization."
text49_semantic_0027,text49,text49.md,27,semantic,71,31,"See also ILRC, Naturalization and U.S. Citizenship, An Essential Legal Guide (2025) at https://store.ilrc.org/publications.

3 See the above resources as well as ILRC, Acquisition and Derivation of Citizenship Charts (2024), https://www.ilrc.org/resources/acquisition-derivation-quick-reference-charts."
text49_semantic_0028,text49,text49.md,28,semantic,13,5,"INA 237(a), 8 USC 1227(a)."
text49_semantic_0029,text49,text49.md,29,semantic,50,40,"If an LPR becomes deportable, they can be arrested, detained, and placed in removal proceedings. Unless they can apply for and are granted some defense or new immigration status, the deportable LPR can be stripped of their status and removed."
text49_semantic_0030,text49,text49.md,30,semantic,56,47,"After a specific period of time as an LPR, the person may be able to apply to naturalize and become a USC. 4

Note on travel : If the client became an LPR and then traveled outside the U.S., they might have harmed their lawful status ."
text49_semantic_0031,text49,text49.md,31,semantic,15,8,"See Section 5.c ., LPRs Who Travel, below."
text49_semantic_0032,text49,text49.md,32,semantic,21,19,Millions of people have lived in the United States for decades but still do not have lawful immigration status.
text49_semantic_0033,text49,text49.md,33,semantic,30,25,"They may have been admitted as a visitor or student and overstayed their visa, or entered without inspection (see discussion in Part 5 , below)."
text49_semantic_0034,text49,text49.md,34,semantic,21,19,"They may have USC children and spouses, but for legal or financial reasons are unable to obtain lawful status."
text49_semantic_0035,text49,text49.md,35,semantic,78,64,"Because they are undocumented, they can be placed in removal proceedings and removed, unless they are eligible to apply for lawful status or a defense to removal, referred to as immigration 'relief.' A critical defense goal is (a) to identify what, if any, relief the person might be eligible for, and (b) to try to avoid a criminal disposition that will destroy that eligibility."
text49_semantic_0036,text49,text49.md,36,semantic,16,12,One resource for this is the free ILRC Immigration Relief Toolkit (2024).
text49_semantic_0037,text49,text49.md,37,semantic,41,32,"It includes a twopage summary of each form of immigration relief (family visa, asylum, Temporary Protected Status, etc.), requirements for eligibility, and the types of crimes that will make the person ineligible."
text49_semantic_0038,text49,text49.md,38,semantic,35,33,"You can provide undocumented clients with critical information about their rights under state and federal law, including the right to decline to talk to immigration and other law enforcement about place of birth."
text49_semantic_0039,text49,text49.md,39,semantic,21,11,"For free information and hand-outs in multiple languages, go to https://www.ilrc.org/redcards."
text49_semantic_0040,text49,text49.md,40,semantic,69,41,"The Immigration and Nationality Act (INA) sets out two lists of reasons that a noncitizen can be 'removed' (colloquially, 'deported') from the U.S.: the grounds of 'inadmissibility' and the grounds of 'deportability.' These grounds are incorporated into other penalties, as well."
text49_semantic_0041,text49,text49.md,41,semantic,24,16,"Distinguishing inadmissibility from deportability matters to criminal defenders because the criminal grounds are different, although overlapping."
text49_semantic_0042,text49,text49.md,42,semantic,19,13,"Some criminal offenses only affect inadmissibility, while others are only grounds for deportability."
text49_semantic_0043,text49,text49.md,43,semantic,13,10,"Some crimes, such as most controlled substance offenses, affect both."
text49_semantic_0044,text49,text49.md,44,semantic,39,30,"When a person is removable but is applying for relief, the grounds of inadmissibility and deportability, as well as other specific criminal bars, may apply, depending on the relief sought."
text49_semantic_0045,text49,text49.md,45,semantic,45,29,"When people who are not 'admitted' to the U.S. are placed in removal proceedings, they will be charged with being inadmissible under INA § 212(a), 8 USC § 1182(a)."
text49_semantic_0046,text49,text49.md,46,semantic,5,4,Who is seeking admission?
text49_semantic_0047,text49,text49.md,47,semantic,45,30,"A noncitizen who asks to enter the U.S. at a port of entry (border, international airport, etc.) is seeking to be 'admitted' and is subject to the grounds of inadmissibility."
text49_semantic_0048,text49,text49.md,48,semantic,159,110,"If border officials believe the person does not qualify for admission - for example, because they have a criminal conviction that is a ground of inadmissibility, or they lack a valid visa or other authorization for entry, authorities may deny admission and put the person in removal proceedings, charging them with being inadmissible. 5

4 See section 4 in the Relief Toolkit ; resources at https://www.ilrc.org/citizenship-and-naturalization; and ILRC, Naturalization and U.S. Citizenship, An Essential Legal Guide (2025) at https://store.ilrc.org/publications.

5 In many situations at the border, such a person may be subject to 'expedited removal' which is a deportation ordered by a DHS agent without removal proceedings before a judge."
text49_semantic_0049,text49,text49.md,49,semantic,44,31,"For more about expedited removal, see ILRC,

This same process applies to a noncitizen who is inside the U.S. after they entered without inspection at a border (referred to as 'EWI')."
text49_semantic_0050,text49,text49.md,50,semantic,37,30,"The person has not been 'admitted,' so if they are placed in removal proceedings, they will be charged with being inadmissible - even if they have lived here for years."
text49_semantic_0051,text49,text49.md,51,semantic,29,20,"A person who was paroled, rather than admitted, into the U.S. also is still subject to the grounds of inadmissibility."
text49_semantic_0052,text49,text49.md,52,semantic,18,14,These people can be found inadmissible just for EWI or lack of lawful status.
text49_semantic_0053,text49,text49.md,53,semantic,28,16,"Example: In 1993, Flavia crossed the Rio Grande and entered the U.S. without inspection (she 'EWI'd')."
text49_semantic_0054,text49,text49.md,54,semantic,12,11,She has remained here ever since but has no lawful status.
text49_semantic_0055,text49,text49.md,55,semantic,34,27,"If she is placed in removal proceedings, she will be charged with being inadmissible under INA § 212(a) because she entered without inspection and lacks lawful status."
text49_semantic_0056,text49,text49.md,56,semantic,21,13,Example: Marcel EWI'd and later was granted Temporary Protected Status (TPS) for Haitians.
text49_semantic_0057,text49,text49.md,57,semantic,16,13,Now TPS for Haitians has been terminated so Marcel has no lawful status.
text49_semantic_0058,text49,text49.md,58,semantic,32,24,If he is placed in removal proceedings he will be charged with being inadmissible under INA 212(a) because he EWI'd and lacks lawful status.
text49_semantic_0059,text49,text49.md,59,semantic,27,23,"A person who was admitted to the U.S. on any kind of visa is not in this category, because they have been admitted."
text49_semantic_0060,text49,text49.md,60,semantic,33,24,"If they ever are placed in removal proceedings in the U.S., they will be charged with being deportable under INA § 237(a), not inadmissible."
text49_semantic_0061,text49,text49.md,61,semantic,4,3,See next section.
text49_semantic_0062,text49,text49.md,62,semantic,11,10,ICE can detain people who are placed in removal proceedings.
text49_semantic_0063,text49,text49.md,63,semantic,23,19,"If the person has certain criminal convictions, they may be subject to 'mandatory detention' with no release on bond."
text49_semantic_0064,text49,text49.md,64,semantic,6,5,"See Part K , below."
text49_semantic_0065,text49,text49.md,65,semantic,30,22,A noncitizen who has been 'admitted' to the U.S. in any status can be removed subject to the grounds of deportability .
text49_semantic_0066,text49,text49.md,66,semantic,16,8,"See INA § 237(a), 8 USC § 1227(a)."
text49_semantic_0067,text49,text49.md,67,semantic,76,55,"An 'admission' to the U.S. is a legal term that includes (a) entering the country with a visa or lawful status, after inspection at a port of entry, or (b) 'adjusting status' to an LPR (completing the process to get a green card while in the U.S.), even if the person earlier entered without admission."
text49_semantic_0068,text49,text49.md,68,semantic,85,69,"Note that some grants of lesser or temporary status, such as TPS and DACA, are not 'admissions' and that in removal proceedings, these individuals would still be charged with inadmissibility if they were not previously admitted on a visa. 6

If a person who has been admitted but comes within a deportation ground, they can be placed in removal proceedings and removed, unless they are eligible for some relief."
text49_semantic_0069,text49,text49.md,69,semantic,15,13,"If they have a criminal record, they might be subject to mandatory detention."
text49_semantic_0070,text49,text49.md,70,semantic,6,5,"See Part K , below."
text49_semantic_0071,text49,text49.md,71,semantic,33,22,"Example: An LPR is convicted of selling fentanyl, a deportable offense under INA 237(a)(2), so they can be placed in removal proceedings."
text49_semantic_0072,text49,text49.md,72,semantic,63,49,"Example: A person on a student, tourist or other non-immigrant visa who has stayed past their permitted time, or violated the terms of the visa, is deportable under § 237(a)(1) due to their lack of current lawful permission to be here, regardless of whether they have a criminal record."
text49_semantic_0073,text49,text49.md,73,semantic,117,27,"Expedited Removal Toolkit (Feb. 2025) at https://www.ilrc.org/sites/default/files/2025-

02/Toolkit%20to%20Assist%20People%20Facing%20Expanded%20Expedited%20Removal\0.pdf.

6 See USCIS PA-2025-25 Admission for Adjustment of Status under INA 245(a), Nov. 3, 2025, https://www.uscis.gov/sites/default/files/document/policy-manual-updates/20251103-AOSAdmission.pdf and Sanchez v."
text49_semantic_0074,text49,text49.md,74,semantic,15,5,"Mayorkas, 593 U.S. 409 (2021)."
text49_semantic_0075,text49,text49.md,75,semantic,62,49,"However, people who have been admitted on a U visa from outside the country would be subject to deportability grounds as would individuals who hold TPS, left the country on TPS travel and were admitted on their return See also ILRC, New Policy on TPS and Travel (Mar. 2023)."
text49_semantic_0076,text49,text49.md,76,semantic,47,31,"Usually, LPRs have been admitted into the U.S. or adjusted status (become LPRs) within the U.S., which means that they can be removed only if they are deportable , not inadmissible."
text49_semantic_0077,text49,text49.md,77,semantic,4,3,See above discussion.
text49_semantic_0078,text49,text49.md,78,semantic,213,167,"But this might change if the LPR takes a trip outside the U.S.

An LPR who leaves the U.S. on a trip usually enjoys a special legal benefit: unlike all other immigrants, LPRs are not considered to be seeking a new 'admission' when they return to a U.S. port of entry, and they can reenter the U.S. without having to prove that they are 'admissible.' But if the government can prove that the LPR comes within any of six exceptions - for example, that the LPR traveled after they committed an offense listed in the criminal grounds of inadmissibility , or if they just stayed outside the U.S. for more than six months 7 -- then upon their return at the border, the LPR will be treated like any other noncitizen: they are seeking a new admission, and either must prove that they are admissible or be granted a waiver of inadmissibility to be admitted. 8 They can be placed in removal proceedings charged with being inadmissible."
text49_semantic_0079,text49,text49.md,79,semantic,31,25,"What if the LPR should have been stopped and charged with being inadmissible in removal proceedings, but the border officer wrongly let the LPR enter?"
text49_semantic_0080,text49,text49.md,80,semantic,36,25,"In that case, the LPR can be placed in removal proceedings charged with being deportable for having been inadmissible at last entry, INA § 237(a)(1)."
text49_semantic_0081,text49,text49.md,81,semantic,30,25,"The moral is: if a client became an LPR and then took a trip outside the U.S., look carefully at what happened before they traveled."
text49_semantic_0082,text49,text49.md,82,semantic,39,27,"Analyze convictions that occurred before the person left the U.S.

Example: In 2019, Trey was convicted of a CIMT offense that made him inadmissible but not deportable."
text49_semantic_0083,text49,text49.md,83,semantic,13,10,"If Trey stays in the U.S., he will be safe."
text49_semantic_0084,text49,text49.md,84,semantic,34,25,"As an LPR, he has been 'admitted' and can only be put in removal proceedings if he has a deportable offense, which he doesn't have."
text49_semantic_0085,text49,text49.md,85,semantic,10,8,Trey travels to Costa Rica for a vacation.
text49_semantic_0086,text49,text49.md,86,semantic,30,22,"Upon his return, the border agent pulls his record and sees that Trey is inadmissible under INA 212(a)(2), see part D ."
text49_semantic_0087,text49,text49.md,87,semantic,10,9,He is found to be seeking a new admission.
text49_semantic_0088,text49,text49.md,88,semantic,17,14,He is put in removal proceedings and charged with being inadmissible for the conviction.
text49_semantic_0089,text49,text49.md,89,semantic,27,21,"What if upon Trey's return to the U.S., the border agent hadn't noticed anything and had just allowed him to re-enter?"
text49_semantic_0090,text49,text49.md,90,semantic,27,16,"Now Trey is deportable under INA 237(a)(1), because he was inadmissible at his last U.S. entry."
text49_semantic_0091,text49,text49.md,91,semantic,29,24,"If he renews his green card or applies to naturalize, authorities may discover this and put him in removal proceedings charged with being deportable."
text49_semantic_0092,text49,text49.md,92,semantic,25,18,'Aggravated felony' (AF) is an immigration law term that refers to certain offenses that cause severe immigration damage.
text49_semantic_0093,text49,text49.md,93,semantic,25,16,The AF definition at 8 USC § 1101(a)(43) includes twenty-one provisions that describe hundreds of offenses.
text49_semantic_0094,text49,text49.md,94,semantic,84,61,"Despite the name, the AF definition includes state offenses that are neither aggravated nor felonies. (In at least one case, it appears that a California infraction, H&amp;S C 11358(a), is an immigration 'aggravated felony.') Some offenses only become an AF if a sentence of a year or more is imposed, such as a crime of violence, perjury, or obstruction of justice."
text49_semantic_0095,text49,text49.md,95,semantic,185,97,"Other offenses are AFs regardless of sentence, such as drug trafficking, sexual abuse of a minor, or a crime of deceit where the loss to the victim/s exceeds $10,000. For an alphabetical list, see § N.6 Aggravated Felonies at www.ilrc.org/crimes-summaries.

7 The six exceptions that apply to a traveling LPR appear at INA 101(a)(13)(C), 8 USC 1101(a)(13)(C).

8 See, e.g., Matter of Guzman-Martinez , 25 I&amp;N Dec. 845 (BIA 2012); Matter of Rivens , 25 I&amp;N Dec. 623 (BIA 2011); and discussion at ILRC manuals such as Inadmissibility and Deportability or A Guide for Immigration Advocates, https://store.ilrc.org/publications."
text49_semantic_0096,text49,text49.md,96,semantic,32,21,"Special rules apply if the LPR was inadmissible only due to a conviction from before April 1, 1997. See Vartelas v."
text49_semantic_0097,text49,text49.md,97,semantic,13,6,"Holder , 566 U.S. 257 (2012)."
text49_semantic_0098,text49,text49.md,98,semantic,17,16,Do not simply go by the name of the California offense to make an AF determination.
text49_semantic_0099,text49,text49.md,99,semantic,62,39,"For example, under the federal 'categorical approach' (see Part H below), offenses like California theft (PC 487) and burglary (PC 459/460) are not necessarily 'theft' or 'burglary' for AF purposes, because the state and federal offenses are defined differently."
text49_semantic_0100,text49,text49.md,100,semantic,26,21,"Instead, check the California Chart, talk to an expert, and/or do research to see if a California offense is an AF."
text49_semantic_0101,text49,text49.md,101,semantic,30,26,"An AF conviction makes the person deportable, but even worse it destroys eligibility for many types of relief from deportation, including asylum and cancellation of removal."
text49_semantic_0102,text49,text49.md,102,semantic,8,7,It also removes various due process protections.
text49_semantic_0103,text49,text49.md,103,semantic,17,15,"A few forms of relief remain available, especially if the conviction did not involve drugs."
text49_semantic_0104,text49,text49.md,104,semantic,31,19,See chart of different forms of relief and their criminal bars in § N.17 Immigration Relief Toolkit at www.ilrc.org/crimes-summaries.
text49_semantic_0105,text49,text49.md,105,semantic,21,15,A conviction for a federally defined 'crime of violence' (COV) has two potential immigration penalties.
text49_semantic_0106,text49,text49.md,106,semantic,65,52,"First, if a sentence of a year or more is imposed, a COV conviction is an AF. 9 Second, regardless of sentence, if the COV was committed against a person protected under state or other domestic violence laws, the conviction is a deportable 'crime of domestic violence.' 10 See Part E ."
text49_semantic_0107,text49,text49.md,107,semantic,18,14,An immigration COV is not the same as a California 'serious or violent' offense.
text49_semantic_0108,text49,text49.md,108,semantic,24,20,"Generally, the Chart will say whether an offense is an immigration COV, but here is a summary of the rules."
text49_semantic_0109,text49,text49.md,109,semantic,10,6,Statutory definition of COV; elements test.
text49_semantic_0110,text49,text49.md,110,semantic,44,37,"Under the categorical approach (see Part H ), a California conviction is evaluated as a COV based on its elements and the minimum conduct required for guilt (the 'categorical approach'), not the facts of the particular case."
text49_semantic_0111,text49,text49.md,111,semantic,70,53,"The federal immigration definition of COV at 18 USC § 16(a) is 'an offense that has as an element the use, attempted use, or threatened use of physical force against the person or property of another.' It has been held to require intentional, oppositional, or violent physical force. 11

Physical force, offensive touching."
text49_semantic_0112,text49,text49.md,112,semantic,34,30,"Generally, a COV does not include an offense that can be committed by de minimis force or an offensive touching , such as simple assault or battery under CA law."
text49_semantic_0113,text49,text49.md,113,semantic,90,67,"For that reason, no conviction of PC 243(a) or 243(e) is a COV, regardless of the underlying conduct. 12 (Still, best practice where possible is to put 'offensive touching' in the record, which may help the client if the immigration judge does not know the law - especially since the client likely will be unrepresented.)

There is one exception, created by the Supreme Court in Stokeling v."
text49_semantic_0114,text49,text49.md,114,semantic,3,3,United States .
text49_semantic_0115,text49,text49.md,115,semantic,45,34,"If 'overcoming the resistance of the victim' is an element of the offense, then even de minimis force will be held a COV. 13 But Stokeling requires some use or threat of physical force."
text49_semantic_0116,text49,text49.md,116,semantic,176,96,"Sections 207 and 215 have been held not to be COV AFs partly because 'force or fear' can be committed with no force at all, for example, with a (fraudulent) threat of arrest. 14 Similarly, 236/237 and arguably 243.4 also are not COVs; see Chart.

9 INA § 101(a)(43)(F), 8 USC 1101(a)(43)(F).

10 See INA § 237(a)(2)(E)(i), 8 USC 1227(a)(2)(E)(i) and see Part E , Domestic Violence, below.

11 The definition at 18 USC 16(a) is nearly identical to the definition of COV under the federal Armed Career Criminal Act (ACCA), at 18 USC § 924(e)(2)(B)(i)."
text49_semantic_0117,text49,text49.md,117,semantic,50,32,"Federal decisions interpreting that definition also are used to interpret a COV under immigration law, and vice versa.

12 Matter of Sanudo , 23 I&amp;N Dec. 968 (BIA 2006).

13 Stokeling v."
text49_semantic_0118,text49,text49.md,118,semantic,31,20,"U.S. , 586 US 73 (2019) (Florida robbery that can involve grabbing a cellphone from someone's hand is a COV)."
text49_semantic_0119,text49,text49.md,119,semantic,12,9,Stokeling does not apply to simple assault and battery.
text49_semantic_0120,text49,text49.md,120,semantic,33,16,"See Matter of Dang , 28 I&amp;N Dec. 541 (BIA 2022).

14 See, e.g., Gutierrez v."
text49_semantic_0121,text49,text49.md,121,semantic,25,10,"Garland , 106 F.4th 866 (9th Cir. 2024) (PC 215)."
text49_semantic_0122,text49,text49.md,122,semantic,21,11,"Recklessness usually is not a COV, but see PC 192(a), 245(a)."
text49_semantic_0123,text49,text49.md,123,semantic,7,5,A COV requires intentional conduct.
text49_semantic_0124,text49,text49.md,124,semantic,62,40,"Negligence or no mens rea is not a COV. 15 Recklessness that is defined as conscious disregard of 'a substantial and unjustifiable risk' in 'gross deviation' from accepted standards is not a COV. 16

- Section 192(a) is a COV."
text49_semantic_0125,text49,text49.md,125,semantic,32,20,The Ninth Circuit held that recklessness with a higher mens rea of 'depraved heart' or 'extreme recklessness' is a COV.
text49_semantic_0126,text49,text49.md,126,semantic,42,31,"It found that federal second-degree murder and voluntary manslaughter committed with that mens rea are COVs, and stated in dicta that California voluntary manslaughter, PC 192(a), is a COV as well."
text49_semantic_0127,text49,text49.md,127,semantic,5,2,U.S. v.
text49_semantic_0128,text49,text49.md,128,semantic,25,9,"Draper, 84 F.4th 797 (9th Cir. 2023); U.S. v."
text49_semantic_0129,text49,text49.md,129,semantic,30,11,"Begay , 33 F.4th 1081, 1093 (9th Cir. 2022) (en banc)."
