chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text5_fixed_0005,text5,text5.md,5,fixed,512,425,"Agents,' 8 C.F.R 287.5(e)

(2)(lii). The DHS regulation does not require internal supervisory review of warrant applications. The source of statutory authority for the regulation, 8 U.S.C. § 1226, provides that the decision to issue such a warrant is not subject to judicial review. And the probable cause finding that appears in the DHS warrant, as noted, applies only to whether the noncitizen is subject to removal.

The deficiencies in the regulations undermine DHS's reliance on Abel, putting aside that Abel did not address whether such warrants allow officers to enter a space protected by the Fourth Amendment. Abel emphasizes the careful process required under INS regulations, including that a senior INS official issue an order to show cause that the subject of the warrant is subject to deportation proceedings and to issue the administrative warrant. Contrast that to the broad delegation of authority to issue administrative warrants under the DHS regulation, the absence of a check on that authority, and the absence of oversight. A probable cause requirement is meaningless if the same agent that knocks on the door can make the finding himself, or the finding can be made by one of his colleagues lower in the organization.

Based on the deficiencies in ICE warrants, one court recently rejected the argument that they authorize ICE agents to enter private 'curtilage' outside a home. The court reasoned that '[c]ase law supports the need for independent judgment in issuing warrants,' because government agents 'simply cannot be asked to maintain the requisite neutrality with regard to their own investigations,' quoting Coolidge v. New Hampshire (1971). Among other problems, the court observed, 'not all case administrative warrants are reviewed by an independent officer. There are fifty-two immigration officer categories expressly authorized to issue arrest warrants for immigration violations, as well as '[o]ther duly authorized officers or employees of [DHS] or the United States who are delegated the authority.'' A Texas district court reached the opposite conclusion back in 2021, but it relied solely on misconstruing Abel in the same way DHS misconstrues Abel in the op-ed. On appeal, the appellate court declined to endorse that reasoning because the case did not involve the entry into a home.

Accordingly, even if the Fourth Amendment allowed a government agency to rely on an administrative warrant to enter a home, the ICE warrants fall far short of what would be required. Indeed, the deficiencies raise questions about whether current DHS regulations provide adequate protections to rely on such warrants even for simple immigration arrests in public places - the limited"
text5_fixed_0006,text5,text5.md,6,fixed,512,432,"an administrative warrant to enter a home, the ICE warrants fall far short of what would be required. Indeed, the deficiencies raise questions about whether current DHS regulations provide adequate protections to rely on such warrants even for simple immigration arrests in public places - the limited use addressed in Abel. None of the protections highlighted in Abel remain in place.

These deficiencies are especially problematic in the absence of effective remedies to deter abuse of ICE's warrant authority. Generally, there is no suppression remedy in immigration proceedings. The government does not need evidence that could be suppressed. It just needs the noncitizen, who has no right to release. A challenge to DHS's warrant regulations would likely reveal significant errors, including errors that affect the rights of U.S. citizens and lawful

permanent residents. The absence of a meaningful external check on DHS's authority - due to the absence of remedies or external oversight - could also undermine the constitutional reasonableness of the DHS enforcement regime. As the Court reasoned in Camara, because a state warrantless home inspection regime provided no recourse, '[t]he practical effect . . . [wa]s to leave the occupant subject to the discretion of the official in the field,' contrary to the Fourth Amendment.

Finally, these constitutional problems undermine DHS's assumption - not addressed - that 8 U.S.C. § 1226 provides the statutory authority forcibly to enter a home. The historical record provides no example of the government taking the position that administrative immigration warrants authorize home invasions. The core understanding that the Fourth Amendment prohibits entering a home without consent, particularly to detain someone, would have been known to Congress in 1952. Statutes must be interpreted against such background constitutional principles, and are construed, whenever consistent with the text, to avoid serious constitutional questions. In Clark v. Martinez (2005), in an opinion by Justice Scalia, the Court interpreted an immigration statute as authorizing detention only as long as necessary to effectuate removal, where it could have been read to permit indefinite detention, to avoid serious due process problems. It is implausible that Congress would have silently authorized a dramatic departure from bedrock Fourth Amendment principles. The arrest authority in § 1226 should be read to authorize precisely what the government has used the statute to do for over seventy years - to arrest noncitizens subject to removal in places where a judicial warrant is not required.

In every other context where such weighty privacy interests are implicated, Congress carefully specifies the findings, procedures, and oversight mechanisms that ensure that the authority is exercised consistent with the Fourth Amendment"
text5_fixed_0007,text5,text5.md,7,fixed,506,428,"izens subject to removal in places where a judicial warrant is not required.

In every other context where such weighty privacy interests are implicated, Congress carefully specifies the findings, procedures, and oversight mechanisms that ensure that the authority is exercised consistent with the Fourth Amendment. Examples include Rule 41 of the Rules of Criminal Procedure, the Wiretap Act, the Foreign Intelligence Surveillance Act, and the Stored Communications Act. Even authorities that implicate less significant privacy interests impose more rigorous requirements and oversight than what applies to the ICE warrants. These frameworks undermine the argument that Congress would have authorized forcible home entries based on a broad grant of authority that requires no process, is subject to no oversight, and is exempt from judicial review.

Some commentators, even while criticizing DHS's legal position that ICE warrants can be used to break into a home, give it too much credit. As reasonable legal observers can see, there is no support for DHS's position. It runs counter to decades of practice, dating back to the 1950s. It runs counter to existing DHS regulations. And it runs counter to clear Fourth Amendment law. DHS's attempt to limit its policy to the arrest of noncitizens with orders of removal not only ignores their rights, it disregards the basic principle that the Fourth Amendment protects all of us

from arbitrary government action. A judicial warrant requirement to enter a home is at the core of the Fourth Amendment.

The more widely the DHS argument is circulated as talking points to Congress, the more it should deepen the resolve among critics to rein in ICE's warrant authority. An agency that claims this kind of unchecked authority, with arguments so deficient, cannot be relied on to apply broadly worded laws that implicate core constitutional rights. The reforms should not be limited to clarifying what should have been obvious to DHS - that ICE cannot use such warrants to invade a home. They should extend to reforming ICE's authority to issue ordinary arrest warrants. They should limit the range of officials who can issue them, should enhance oversight, and should provide appropriate remedies to deter abuse. Because noncitizens have no right to avoid deportation, creating appropriate remedies will be challenging.

For that reason, it is important to ensure that DHS's authority is spelled out in clear terms, with clear limitations.

FEATURED IMAGE: A U.S. Immigration and Customs Enforcement (ICE) agent arrives to a home in search of an undocumented immigrant on April 11, 2018 in the Brooklyn borough of New York City. (Photo by John Moore/Getty Images)"
text6_fixed_0000,text6,text6.md,0,fixed,512,389,"When Immigration &amp; Customs Enforcement (ICE) agents go to homes and the community to arrest non-citizens, it's common for them to lie about who they are and what they want from the individuals they encounter. The lies are called 'ruses.'

Ruses are an officially-sanctioned ICE policy, taught to new agents at the ICE Training Academy, and are subject to almost no restrictions. The Immigrant Defense Project's lawsuit, Immigrant Defense Project, et al. v. ICE, et al., has made internal ICE training documents and memos, including those on ruses, publicly available. From the results of this Freedom of Information Act (FOIA) lawsuit, IDP produced the Defend Against ICE Raids and Community Arrests Toolkit, available in English and Spanish.

Ruses are a tactic used frequently by ICE in investigating and arresting non-citizens. Since 2013, IDP has monitored ICE arrests, tactics, and trends, and has verified hundreds of reported raids, including those involving ICE's use of ruses.

Though ICE's tactics regularly evolve, ICE's use of ruses has escalated since 2017. Familiarity with ICE tactics, like ruses, could help prevent an ICE arrest and protect loved ones. Read on to learn more about what kinds of ruses ICE uses, why they use them, and what you can do to protect yourself or loved ones. IDP has additional Know Your Rights materials here, including a flyer on the ways that ICE pretends to be local police. Find the flyer here, available in both English and Spanish.

- What is a ruse?
- Why does ICE use ruses?



- How does ICE find you?
- Does ICE teach its officers to use ruses?

On the morning of July 19th around 10:00 AM, two ICE officers came to a family's home in Brooklyn near Coney Island. When the agents, whose clothing was unmarked on the front side, knocked on the door, CM and her friend went to the door but did not open it. The agents told the women in broken Spanish that they wanted to speak with them about the bible.  CM and her friend did not open the door.  The agents did not stay for long and when they turned to leave CM and her friend saw that the back of the jackets said 'ICE' on them. The agents then went to several other apartments.

- Story 1255 [CM], Brooklyn, NY, January 2019"
text6_fixed_0001,text6,text6.md,1,fixed,512,427,"long and when they turned to leave CM and her friend saw that the back of the jackets said 'ICE' on them. The agents then went to several other apartments.

- Story 1255 [CM], Brooklyn, NY, January 2019 [All initials have been assigned to protect identities].

- What kinds of ruses does ICE use?
- How can I protect myself from ruses?

A ruse is a strategy for ICE to get access to the person they have pre-identified and targeted for arrest. ICE's plan in using ruses is to lure an individual into a public space or gain permission to enter the home to see if that individual is there. Once ICE agents visually identify the person they are looking for (their 'target'), they can complete their goal of identifying and arresting the person.

ICE agents are allowed and encouraged to use ruses. ICE agents use ruses to gain entry to homes without judicial warrants or to obtain information about the individual for whom they are looking. One common ruse is where ICE agents pretend to be local law enforcement in order to hide that they are ICE. 

ICE agents rarely have judicial warrants, so they need consent to be able to enter a home. Knowing that people are unlikely to give consent if they know the agents are ICE, ICE agents lie about who they are and what they are doing so that unsuspecting individuals will let them into the home and won't know that they can exercise their rights.



'A ruse is a tactic designed to control the time and location of a law enforcement encounter. The result is improved safety for the officers and the public by reducing the opportunity for the target to flee.'

- ICE Enforcement and Removal Operations, Fugitive Operations Handbook, July 23, 2010.

Translation : If we lie about who we are or what we're doing, you're less likely to exercise your right to refuse us entry to your home or to answer questions.

'The USMS [US Marshal Service], FBI and various other federal, state and local agencies have successfully used 'ruses' to lure targets to locations where the arrests were made with the least amount of danger to both the officers and targets. The use of a ruse during an arrest means that we control the time and location, not the target.[…] Ruses can run the gamut from announcing that you are with ORO and looking for a person other than the target to adopting the guise of another agency (federal, state or local) or that of"
text6_fixed_0002,text6,text6.md,2,fixed,512,305,"location, not the target.[…] Ruses can run the gamut from announcing that you are with ORO and looking for a person other than the target to adopting the guise of another agency (federal, state or local) or that of a private entity.'

- John Torres, Acting Director of ICE, Memorandum on Use of Ruses During Arrest Operations, Aug. 15, 2005.

ICE uses ruses to get inside a home or obtain information from people without revealing that they are ICE. The Fourth Amendment applies to everyone in the US, regardless of immigration status, and protects people from unreasonable searches and seizures.

What this means is that ICE cannot enter a home without a judicial warrant (a warrant signed by a judge) or voluntary permission (consent) from an authorized adult. They almost never have a judicial warrant and therefore need consent to legally enter your home. ICE agents uses ruses as a way to get inside homes without identifying that they are ICE.

Even though ICE agents may say they have a 'warrant', they are often referring to administrative warrants.  The administrative warrants they have are not the same thing as a judicial warrant.  The administrative warrant that ICE agents carry is an ICE form, is not signed by a judge, and does not require the same legal standard to obtain as a judicial warrant does.

1:S.INgarr of Hamlnd Nerurits 125/ W.12053h

AUG152005

MEMORANDUMFOR:

All Field Office Directors

ICEAcademy

FROM:

JohnP.Torres AetingDireute

SUBJECT:

AdditiontoSection.Chapter19（FieldOperationsandTacti) oftheDetentiornndDeportationOfficer'sFieldManual (DDFM)-Use ofRuses DuringArrest Operations

This mernorandun announces an imediate addition to Section 5, Chapter 19 of the DDFM.

Action

FieldOfficeDirectorswill ensure that allpersunnel whoconductenforcementopcrations within their area ofresponsibitity are aware of thisaddition.TheICEAcademywill ensure that future students of theFugitive OperationsTraining Progran(FO1P)as wellasallother DROstuctured courses aremade aware ofthisaddition.ArevisedSection5willbeissuedin the near future,

This addition will be jnserted in paragraphV.(Arrest Locations)just before the seetion labeled 'Fug"
text6_fixed_0003,text6,text6.md,3,fixed,512,356,"ROstuctured courses aremade aware ofthisaddition.ArevisedSection5willbeissuedin the near future,

This addition will be jnserted in paragraphV.(Arrest Locations)just before the seetion labeled 'Fugitives Encountered inVehicles':

The USMS,FBlandvarious otherfederalstate and local agencieshave successfully amountofdangertoboththe officers and targets.Theuse ofaruse during anarrest intheFOTPatFLETC.

memorandum to the fle should bepreparedtodocument these discussions.

www.ice.gov



'Because neither a Warrant for Arrest of Alien (1-200) nor an administrative Warrant of Removal (1-205) authorizes you to enter the subject's residence or anywhere else affording a reasonable expectation of privacy, you must obtain voluntary consent before entering a residence.'

- ICE Enforcement and Removal Operations, Fugitive Operations Handbook, July 23, 2010.

Translation: We know that our administrative warrant does not give us authority to enter you home, so we must get permission in order to come inside.

- ICE Academy, ICE Fourth Amendment and Policy Refresher, undated ICE training materials.



- Undated ICE Fourth Amendment presentation.

ICE has significantly built up their capacity to track and surveil people they are targeting for deportation. ICE typically conducts investigations on individuals, and either rely on databases or field surveillance to gather information about that individual, including verifying where an individual may live or work or other locations that they frequent in the community.  Through this surveillance, ICE agents are able to visually identify their target, get a sense of what their schedule is, and try to identify who lives in the home with them.

Ruses are not only a tool that ICE uses to enter a home without a judicial warrant.  ICE agents also use ruses while they conduct field surveillance to gather information about their target.  One common ruse that ICE uses is by pretending to be local police.   Pretending to be the local police, ICE agents pretend to investigate fake crimes or fake crime suspects to identify and learn whether the non-citizen they have targeted is in the home and if not, where to find them.

During these ruses, ICE agents will dress in plain-clothes (not in uniform or wearing badge or anything visible that identifies them as ICE), wear similar colors as the local police, or wear vests that say POLICE across the front"
text6_fixed_0004,text6,text6.md,4,fixed,512,420,"them.

During these ruses, ICE agents will dress in plain-clothes (not in uniform or wearing badge or anything visible that identifies them as ICE), wear similar colors as the local police, or wear vests that say POLICE across the front of them.  The agents will tell the person they are speaking with that they are the police and will inform them that they are investigating a criminal case or a criminal suspect.  Sometimes they show a photo of a 'suspect' giving the person in the photo the name of someone who lives in the home (even though the photo is 

not of them).  ICE agents use ruses in conducting field surveillance to identify and learn where to find the non-citizen they have targeted.

Translation: ICE agents are trained to use surveillance, including loiter around your home and place of work, questioning your friends, family, neighbors, and employer, and even to peer into your windows.

- Undated ICE Fourth Amendment presentation.

Yes. ICE agents are taught that they are allowed to use ruses (with very few limits) and are trained on how to conduct a ruse. As part of their training, ICE agents are given suggestions of possible ruses and additional training on how to trick and confuse people.

ICE agents are specifically trained on how to redirect focus and control a conversation. They are taught how to use conversational techniques to confuse people about who they are, what their goals are, and to make people feel like it's safe or even necessary to let them inside the home or share information with them.

Remember to always ask questions before opening the door or letting anyone inside your home.  If the person at the door says they are the police or other law enforcement, ask questions. ICE and law enforcement agencies need either a judicial warrant or consent to enter home.  When ICE agents use ruses and pretend to be the police, they often ask to just 

'take a quick look around' or 'come in to talk'.  What they are doing is distracting you from realizing they are asking for consent to enter the home so that you don't know you can invoke your rights and say that you don't give them permission to enter.

- ICE Office of the Principal Legal Advisor, 4th Amendment Training (Refresher for Enforcement &amp; Removal Operations Fugitive Operations), July 2011.

At 6:20 am, there was a knock at the door of the private home that MC lives in with her husband, children, and"
text6_fixed_0005,text6,text6.md,5,fixed,512,416,"Training (Refresher for Enforcement &amp; Removal Operations Fugitive Operations), July 2011.

At 6:20 am, there was a knock at the door of the private home that MC lives in with her husband, children, and another family.  Three men wearing dark blue with vests that said 'POLICE' were knocking on the windows and the door. The window knocks woke up MC's 8 year old autistic child, who started crying.  Without opening the door, MC asked who it was, in English, and the men said 'police.' They then said they were looking for a man named Lucas. MC told them that no one by that name lived in the home.  The men asked if she could open the door because it was cold outside. The men then asked MC if she spoke Spanish. She said she did and the men said that they just wanted to confirm that the men who lived in the house were not the ones they were looking for.  MC asked if they had a warrant to enter and they said they did not. MC told them that she would not let them in and that there were young children in the home, and the 

agents said they just wanted to take a quick look. MC did not respond and one of the men told her threateningly that they would be outside for 24 hours if she didn't open the door.  She told them she was not going to the open the door. Eventually the men got into three unmarked cars, one with tinted windows, and drove away.

- Story 1117 [MC], Staten Island, March 2019

It is common for ICE to pretend to be local law enforcement. ICE agents often say they are 'police' or 'law enforcement' and mimic how local law enforcement officers act and dress. In doing so, they hide their ICE badges, or anything identifying them as ICE.  They are often dressed in plain-clothes, are wearing similar colors as local police, and/or wear vests that say POLICE across the front.

As part of a ruse, ICE agents intentionally lie or mislead you about who they are and that their real intentions are to identify and arrest the non-citizen they have targeted. Pretending to be local police, ICE agents may pretend to be conducting a criminal investigation or identity theft case.  They may say they just want to show you pictures of a crime suspect to see if you know them.

ICE does not only use ruses pretending to be"
text6_fixed_0006,text6,text6.md,6,fixed,511,396,"local police, ICE agents may pretend to be conducting a criminal investigation or identity theft case.  They may say they just want to show you pictures of a crime suspect to see if you know them.

ICE does not only use ruses pretending to be local police. They also use ruses pretending to be potential employers, or even private businesses. They may drive what looks like a delivery van, wear a fake uniform, or carry ladders, clipboards, and other props. They may intentionally be vague about who they are.

Ruses are not only an in-person tactic. ICE agents also use phone ruses as a way to locate their target. Through conducting their surveillance, ICE agents may obtain the phone number of the person they have targeted but not know where to physically find them.



Ruses that ICE has used over the phone include pretending:

- to be local police and asking you to answer a few questions for them
- to be local police asking you to meet them because you are the suspect in a criminal case
- they found your lost ID and need to arrange a time and place for you to pick it up
- to be calling from a local District Attorney office wanting to arrange a time and place to meet you
- to call from a local court confirming an upcoming court date or asking for your updated contact information

ICE has very few limits to what they cannot do in a ruse. ICE cannot engage in a ruse where they suggest that the person needs to comply with a request because they are in immediate danger (for example, pretending that there is a gas leak and that everyone needs to evacuate a building) or enlist non-ICE personnel to take part in a ruse. They are not allowed to use the name of a local or state agency without getting permission from them or at least informing them beforehand.

ICE adapts and develops its tactics over time. They may shift their tactics to begin using lies and ruses that aren't covered here.

IDENTIFYYOURSELFAS""POLICE""or ""Federal Officers"" (DO NOT identify yourself as with a specificpolice department)

ESTABLISH CREDIBILITY (Department of Homeland Securityconductinganinvestigation)

BUILD RAPPORT (seek common ground)

ASKFORCONSENTTOENTERAND Look Around (avoid the word ""search"").

ICE.214-FOIA-01578.001646

- ICE Academy Detention and Removal Operations Training Division, 'Verbal Techniques/Communication for Consent', undated.

"
text6_fixed_0007,text6,text6.md,7,fixed,512,392,"Around (avoid the word ""search"").

ICE.214-FOIA-01578.001646

- ICE Academy Detention and Removal Operations Training Division, 'Verbal Techniques/Communication for Consent', undated.



- 1 No fictitious identification or license plates not properly issued by a governmental entity.
- No third-party ""actors"" because they effectively become an agent of the government
- No bank accounts or spending money as part of ruse

001583

Some examples of raids reported to our ICEwatch map:

Six ICE agents came to RD's home at 5:30am in the Bronx. His wife answered the door, and the agents, who did not identify themselves as ICE, asked for RD. She told the agents that he was not home. One of the agents then told her his name was 'Detective Chad' from Manhattan, that he was investigating an open criminal case, and left his card before leaving. After RD's wife shared what happened with him, RD called the agent, believing that he was from NYPD, and told him he would come to the precinct to talk to him. Over the phone, the agent explained he would rather come to RD. They arranged a time for the agent to come to RD's home to speak with him. Once the ICE 

- Undated ICE Fourth Amendment presentation.
- Undated ICE Fourth Amendment presentation.

agents showed up, they arrested RD and only then identified themselves as ICE.

- Story 483 [RD], Bronx, NY, August 2017

MG works in construction as an independent contractor and received a call from a potential client. MG and a colleague arrived at the job site the next day around 8 am, which turned out to be a private home, and waiting for him was another worker, wearing paint-splattered pants and work boots. They did an inspection of the house, and the worker asked MG if he was interested in the job. MG said yes and the worker asked him to wait ten minutes while his boss arrived. MG and his colleague went outside to wait by their car. Ten minutes later a van arrived with three ICE agents. The worker identified himself as ICE and asked MG and his colleague for their IDs. After reviewing their IDs, the agents told MG's colleague to go home and arrested MG.

- Story 686 [MG], Newburgh, NY, April 2018

Plain-clothes ICE agents came to MM's house at 7 a.m. asking for him."
text6_fixed_0008,text6,text6.md,8,fixed,512,402,"agents told MG's colleague to go home and arrested MG.

- Story 686 [MG], Newburgh, NY, April 2018

Plain-clothes ICE agents came to MM's house at 7 a.m. asking for him. MM was not home and his step-daughter answered the door. The agents told her that they wanted to speak with him about an ongoing criminal case without identifying who they were. They assured his step-daughter that he wasn't in trouble but that they just needed to question him about an ongoing case. The step-daughter gave the ICE officers MM's phone number believing they were the police. The ICE 

agents then called MM and told him they were investigating a case regarding 'someone he knew' and had a few questions for him. They gave MM a generic name and told him he knew that person. MM knows multiple people by that name ICE asked him if they could meet him at a police precinct. MM asked them which precinct they'd like to meet up at, and they responded 'whichever one is closest to you.' MM then became suspicious and did not go to the 23rd police precinct, the closest one, at the arranged time. ICE called back and asked him where he was and told them that they were waiting for him. They then asked him to come to 26 Federal Plaza. It was only then that MM figured out they were ICE.

- Story 1155 [MM], New York, NY, April 2019

Two plain-clothes ICE agents arrived at VS's home at 6:30 am. He was not there, but the agents obtained his phone number from VS's wife who thought they were the police. The agents called VS, claiming to be the police and asking to talk about an incident they were investigating. VS told the agents where he was staying in New Jersey and they arrested him there.

- Story 1120 [VS], Queens, NY, March 2019

Plain-clothes ICE agents came to HVJ's sister's apartment at 5 am and started pounding on the door. HVJ's sister answered the door and the agents, without identifying themselves, said they were looking for 

HVJ. They said that they wanted to verify that HVJ lived at the location. HVJ's sister thought they were the NYPD so she called HVJ on the phone and asked him to come to her apartment. When he arrived, the agents arrested him and then identified themselves as ICE.

- Story"
text6_fixed_0009,text6,text6.md,9,fixed,512,421,"HVJ lived at the location. HVJ's sister thought they were the NYPD so she called HVJ on the phone and asked him to come to her apartment. When he arrived, the agents arrested him and then identified themselves as ICE.

- Story 1075 [HVJ], Brooklyn, NY, January 2019

ICE agents called YL's mom on her cell phone at 6:30 in the morning pretending to be the NYPD. They told YL's mom that YL needed to go to the 83rd precinct to look at photos from an accident that he had been involved in.  YL's mom told YL about the call and when YL went to the 83rd precinct later that morning, he was arrested by ICE agents just outside of it.

- Story 552 [YL], Brooklyn, NY, August 2017

Understanding ICE tactics can protect you and give you agency in an ICE encounter, especially where ICE is trying to trick you into not invoking your rights. IDP has created Know Your Rights materials, including flyers, posters, and infographics that summarize common ICE ruses used in person and over the telephone.

If someone comes to your door or calls your phone, have a plan for what to ask .

- Ask officers for ID and where they work to see if they are immigration officials. If they say 'police,' ask them if they are from DHS or ICE.
- Ask them to show you a warrant by slipping it under the door. If they show you one, make sure any warrant is signed by a judge (not someone from ICE, which is 

an administrative warrant) and has the correct name/address before allowing them in.

- If they do not have a warrant signed by a judge, ICE is hoping that you will give them consent to enter your home. You have the right to refuse entry.

If you suspect that ICE  or other law enforcement is trying to enter your home, have a plan for keeping them out.

- You have the right to leave your door closed and remain silent.
- If they do not have a warrant, say 'I do not want to answer any questions or let you in.'

If ICE is inside your home, have a plan for what to do.

- If ICE agents are in your home and you don't give permission for them to be there [or you want to take back permission you gave them], say 'I do not consent to you being inside, please leave.' Repeat this until they leave.
- If"
text6_fixed_0010,text6,text6.md,10,fixed,512,424,"agents are in your home and you don't give permission for them to be there [or you want to take back permission you gave them], say 'I do not consent to you being inside, please leave.' Repeat this until they leave.
- If ICE agents ask for passports or identifying documents during an encounter, you have a right to say 'I don't want to bring my documents' or 'I don't want to give anything over.' You should always assess your own safety in asserting your rights. You have the right to refuse sharing these documents but if you feel coerced or forced to bring your documents, you can and should still assert that you are not voluntarily sharing this information.

Five ICE agents, three in plain-clothes and two wearing vests that said POLICE, came to MG's home in Far Rockaway at 6am. They knocked on the door of his apartment and told MG's roommate that they were the police and were looking for MG. The roommate closed the door and told MG the police were there asking for him. MG went to the front door (which was closed) and through the door asked who it was. ICE agents said they were probation and that they had papers for him to sign to verify that he was living there. MG asked them to 

slide the papers under the door, which they refused to do. One of the agents then called  MG on his cell phone from an unknown number, asking for him in Spanish and repeated that they they were probation, wanting to verify where he lived. He also refused to slip the papers under the door when MG asked. MG looked out the window and saw the officer tell the others that he wasn't coming out. A few of the officers left but 2 of them stayed behind. MG called the probation office to see if it was them and the officer confirmed that it was not.

- Story 666 [MG], Queens, NY, April 2018

For more information on what to do during an encounter with ICE, check out IDP's Know Your Rights flyers, graphics, and other resources.

IDP tracks ICE raids and ICE trends in arrest on our ICEwatch map. The map is not updated in real time.

To report an ICE raid where ICE has used a ruse, call the Immigrant Defense Project Helpline at (212) 725-6422.

Want to learn more about protecting yourself from ICE? Check out our Know Your Rights flyers, graphics, and other resources.

Hotline

Community Defense

Lit"
text6_fixed_0011,text6,text6.md,11,fixed,174,102,", call the Immigrant Defense Project Helpline at (212) 725-6422.

Want to learn more about protecting yourself from ICE? Check out our Know Your Rights flyers, graphics, and other resources.

Hotline

Community Defense

Litigation

Padilla Support Center

Policy &amp; Advocacy

Narrative Change

Get Legal Advice

Resources for Attorneys &amp; Advocates

Resources for Communities

Know Your Rights with ICE

Conozca Sus Derechos con ICE

Train-the-Trainer Workshop: KYR with ICE

ICE Detainer FAQ

ICE Raids Toolkit

ICEWatch Raids Map



Jobs

Internships

Volunteer

Donate

Official Charity Partner | TCS New York City Marathon

© 2010-2026 Immigrant Defense Project · Site by Bozz Media

"
text7_fixed_0000,text7,text7.md,0,fixed,512,441,"Whether your work authorization in the United States is about to expire or you never had it in the first place, the future can seem uncertain if there is no clear path for you to gain lawful immigration status. This resource-packed Immigration Preparedness Toolkit aims to help create a strategy to navigate the future.

This toolkit outlines concrete steps you and your family members can take to protect yourself, provides a guide to seeking legal advice, and describes different immigration options available. Each section below was included to help you create a strategy and build a protection plan.

Section 1 presents important information on how to prepare your family in case of an emergency, your constitutional rights, and what vital resources you can use.

Section 2 reviews information on common immigration relief options and how one might qualify, depending on their circumstances. This is important to understand because people may be eligible for legal protection and not be aware of it or have misinformation or an unrealistic expectation about how to obtain lawful status.

Section 3 will walk you through considerations and documents to gather as you prepare for a legal consultation. Because general information can only get you so far, it will be important to identify and speak with a trusted legal representative. This section includes useful tools to get you started and make the process a bit less intimidating.

Lastly, Section 4 will outline basic information to cover your bases regardless of your immigration status. Even if you are not immediately eligible to apply for lawful permanent status, there are best practices you can adopt now to ensure that, when new opportunities emerge, you are ready.

This packet covers important topics for immigrants with no legal status or in mixed-status households. We recommend you save and/or print this toolkit so it may serve as a reference to revisit when needed. Also, note that there are additional free guides and other resources you can link to directly from this packet. They can be accessed by either entering the URL into your internet browser address bar (they usually start with ' bit.ly/ ') or by using a smartphone to scan the QR code through the camera app and hovering over the code.

https:// bit.ly/immpreptoolkit

For your convenience and future reference, this Toolkit can be found on the ILRC website by scanning this QR code or by visiting the following URL: https:// bit.ly/immpreptoolkit

1

Everyone, regardless of immigration status, is protected by certain rights under the U.S. Constitution. Understanding your rights can make a huge difference when confronted by an Immigration and Customs Enforcement (ICE) agent. Make sure you, your family, and"
text7_fixed_0001,text7,text7.md,1,fixed,512,425,"1

Everyone, regardless of immigration status, is protected by certain rights under the U.S. Constitution. Understanding your rights can make a huge difference when confronted by an Immigration and Customs Enforcement (ICE) agent. Make sure you, your family, and loved ones know what to do if approached by ICE. Here are some steps you can take now.

It is wise to always be prepared for any emergency and to make a plan, like those we create for natural disasters. You will want to ensure that you have a plan in place for matters like childcare, financial commitments, and records

https:// bit.ly/fightbackice

safekeeping. These include but are not limited to, contact information for legal support, updated school emergency contact numbers, caregiver authorization, and medical needs lists.

Download our printable Step-By-Step Family Preparedness Plan so you can map out your priorities and note critical information that can come in handy later, should anyone in your household be detained

Unfortunately, both unauthorized and authorized immigrants can be stopped and harassed, detained, or arrested by ICE. To protect yourself, make sure that you carry the correct documentation:

-  If you have a valid work permit or permanent resident card (i.e. 'green card'), carry it with you at all times. If you do not have one, carry a municipal ID, state ID, or driver's license only if it was issued in the United States by a U.S. government agency and contains no information about your immigration status or your country of origin. Ask local immigration advocates about what kind of documents are safe for you to carry in your area.
-  Do not carry any documentation indicating your country of origin.
-  Do not carry any false identity or immigration documents.
-  At all times, carry a red card (see below) reminding you of your constitutional rights and to exercise your right to remain silent in case you are stopped or interrogated by ICE or police officers.

-  You have the right to demand a warrant before letting anyone into your home. Do not open your door to ICE without a warrant that is signed by a judge and includes your specific and correct name and address on it.

cont'd on next page

cont'd...

If they say that they have one, do not open the door for them to show it to you. Ask them to slip it under the door or show it through a window.

-  You have the right to speak to a lawyer and the right to make a phone"
